tweet,label
Hahha ..kita kena trima perubahanÃ°Å¸ËœÅ’ aku masih ingat mak aku marah aku sebab sebut LOL ... die ckp \'x baik kata org tolol\' ; zmn die lol tu tolol <link>,0
gapernah ngasih disuruh nabung mau nabung apaan w kocak tolol ah,0
<username> Namanya jg rezim suka2ðŸ¤£ <hashtag> <hashtag> <hashtag>,0
<username> <username> Masih juga congkak ... Walaupun ngemis2 jabatan ... Malu dong ... !!!,0
Mari bersama kita jaga keamanan di bumi cenderawasih <hashtag> <link>,0
Jangan sekali-kali menyakiti hati orang tua . Hormati dan sayangilah mereka. <username> <username>\u2026 <link>,0
Luar biasa ada pejabat ngasi penghargaan buat diskotik . Kenapa gak sekalian bikin diskotik Award aja?,0
<username> amerika kita lawan china kita lawan pelanggaran ham di manapun kita lawan kita suarakan yg tolol itu lu dan gerombolan setiap hari menjilat naikin tagar ujung2 nya si jae jgn di usik terdakwa nya itu2 aja fpi dan hti kan goblok,0
Di dunia internasional Jakarta juga mempunyai julukan J-Town,0
Gejala islamophobia menggejala di kalangan pejabat . Ganti saja ... <hashtag> . <hashtag> <hashtag> <hashtag> ArsyaSya3 <link> ilmuutama Bocahdolan1,0
<username> <username> kepala SAKIT leher ke bawah gak bakalan enak . pemimpin sontoloyo bawahan bego . Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦,0
<username> Dasar dokter tolol gw sering ikut mengasistensi dan membantu para PPTK PPK KPA dalam menyusun HPS dan anggaran banyak faktor teknis dan parameter yang harus diperhatikan . Jangan asal bacot DOKTER TOLOL .,0
<username> <username> banyak spyware di mobil dinas alat sadap ðŸ§ðŸ¤“,0
pencetus kalimat partai allah mengedukasi generasi spesies untuk saling berujar kebencian <hashtag>,1
goblok ! <link>,0
Demi Allah gue mager bgt belajar lsp kaksjsjwisj tolong hamba mu yg terlalu tolol ini Ya Allah,0
<username> <username> Nah . Jadi sstem/software itu hny tool untuk membantu manusia . Sistem sebagus apapun akan utilize/berguna tergantung penggunanya . Sistem memang SMART (Specific Measurable Aggressive Realistic Time-bound) tetapi mestinya manusia lebih smart . <hashtag>,0
Semoga pihak sebelah make akal sehat dan SADAR DIRI .. <hashtag>,1
<username> Oh jd <username> tujuanya apa ada di DPR menutupi markup anggaran biar bisa mabok lem rame2?! Ayo <username> hajar semua perampok2 anggaran mungkin si inggkar ini takut ketahuan pula boroknya .,0
Yeeesss .... kira2 ada diskotik lagi nggak yg mau diberikan penghargaan serupa ? <link>,0
Harapan baru Pertanian Indonesia . Syahrul Yasin Limpo dipercaya sebagai menteri pertanian Indonesia . Aminnn . Foto-foton lama beredar luas dan kembali viral .. . <hashtag> <hashtag> <hashtag> <hashtag>€¦ <link>,0
Dukung Buka lapak sebatas tulisan doang :D :D belanja saja kagak pernah sok sokan dukung :D :D :D :D,1
Saat FAZDLIZONK meninjau kondisi tanah longsor di Puncak Bogor sambil dipayungi bak raja tanah . Ternyata dia punya vila di situ . Jadi ini meninjau juga ada kepentingan pribadi dong . Dasar penghina Ulama,1
Mereka bilang kalau panutan mereka yaitu Wowo kalau ibadah tidak bilang-bilang . Tapi ini ada bukti kalau ada undangan buat sholat jumat . Yah gimana ini ya . Malu sih gua jadi mereka .,1
Katanya ulama jangan di hina lha anda nyebut ulama dengan kau .. kau ..,1
Sepakat dgn pak Nadiem . Hafal tp gk memahami apa yg dipelajari hanya omong kosong . Dan omong kosong ini yang perlu kita perbaiki agar menghasilkan SDM yg berkualitas &amp; berintegritas . <link>,0
Baru sadar kalo malam ini <hashtag> pantesan anjing disekitar sini pada demo kukira lagi kawenðŸ˜‚ rupanya lagi demo mbk kuntiðŸ˜‚ <link>,0
Keberhasilan <hashtag> di bidang teknologi bikin Jokowi yakin dia bisa terapkan standar pendidikan yg sama bgi 300rb sekolah & 50jt pelajar indonesia (Kompas 25/10) <hashtag> <hashtag>,0
<username> goblok,0
<hashtag> Minta maaflah kpd korban 700 nyawa Pemilu korban kerusuhan 21-22 Mei korban aksi demo mahasiswa dan pelajar korban kerusuhan di Wamena korban bencana alam NTB Palu Ambon . BUKAN KEPADA YG TIDAK KEBAGIAN KURSI ! <link>,0
Gw bukan generasi yg mudah terhasut dengan kampanye provakatif firehos the falsehood,0
Insyaallah pak <username> menang Amin .,0
Bapak bingung anak linglung Anak-anak penjilat maksudnya ! :-) <hashtag>,1
Apa salahnya motor vario dia yg diparkir pake dibakar oleh preman makar anarkis itu ? Apa ayo ! Apa salahnya itu belinya pake kredit tau baru juga lunas setelah kredit 4 tahun ! <hashtag> <hashtag>,0
((( SEMBURAN DUSTA ))) Tapi iya sih,0
<username> Berjuang terus mas bro ..jangan patah semangat ..jika tujuan-Mu adalah mendapatkan ridho Allah SWT ..tak ada halangan yg mampu merintangi ..Allahu Akbar ..,0
<username> <username> <username> Di tanya apa jawab apa ..ðŸ˜‚,0
<username> <username> yang bajingan bangsat itu yang beli lahan milik pemda DKI sendiri .,0
Guys ... Dapat salam dari INDONESIA ... bangunlah jiwanya Bangunlah Badannya untuk INDONESIA RAYA...<hashtag>,0
Banjir itu berkah yakk? kalau begitu Selamat deh buat warga JKT yang selalu diberkahi 4nies???? Jangan lupa Bertoa y gaess ... 4 miliar lho bukan kaleng-kaleng ?? <hashtag>,1
Kasian banget ketilang :( Padahal lengkap <hashtag> <link>,0
Saya suka membaca komentar2 netijen di sosial media . Tetiba menjadi serba AHLI . Ahli teknik ahli sistem ahli politik ahli ilmu ahli hisap dsb . Plus dibumbui rasa dendam sarkasme . Ã°Å¸ËœÂ,0
<username> PENYANYI TOLOL,0
Terima kasih atas jasa bapak Anies <hashtag> kembali trending . Eh bukan ding itu antrian Aer yang mau masuk ke saluran pembuangan . Maap lord .??????,1
<username> 02 insya Allah MENANG,0
<username> diem kamu anjing,0
<username> <username> Kenangan yang tercecer wkwkwk <hashtag> <link>,0
<username> ; Yasudah saya sekalian minta pizza aja karena katanya gratis . Populasi manusia kalau kamu kelaparan hahaha . Habis katanya suka makan daging manusia \'kan? Jangan sungkan-sungkan mengurangi populasi . Ah tidak seaneh kamu sih . Tapi cuk,0
Aku bangga hidup dengan identitasku sekarang . Cewe kuat tegar pintar . Akhirnya pasti baik aku percaya .,0
Mau sholat jumat kok pakai sebar pamflet . Itu sholat jumat lagi diskonan ? -_-,1
<username> <username> <username> <username> beginilah umatmu . selalu menebar SU\'UDZON . Padahal khusnudzon itu lebih baik dari <username> ðŸ˜œðŸ˜œ,0
<username> <username> <username> <username> Gerindra justru malu tuh udah lama tua tapi ngga bikin prestasi,0
Lah ... ada yang bilang tiap rupiah melemah Rp100 kita dapat Rp1 7 trilun. sudah berapa ratus rupiah melemah tingglal dikalikan saja bapak lumayan sudah bisa buat nombokin PLN yang rugi,1
Gubernur Pembohong ... Gunernur yang paling benar BOHONGâ€™nya.!!! <hashtag>,1
Terima Kasih BL yang baik............ Gak papa Pramel ini menjadi motivasi untuk menjadi lebih baik lagi yakkkkkkkkkkkkktities,0
Orang bijak mengerjakan sesuatu dengan segera apa yang orang bodoh lakukan pada akhirnya .,0
yang sabar ya warga DKI Jakarta Pimpinan ada di Kelas Gubernur hanya kelas Kacangan ... <hashtag> <hashtag> <hashtag>,1
Mendikbud Nadiem Makarim tetap santai sembari terus melemparkan senyum khasnya saat bertemu para guru . <hashtag> <link>,0
Damailah Indonesiaku <hashtag>,0
Partai Allah is the best. PAN agamamu. Amien Rais Tuhanmu... Gapapa rusuh yang penting islam dan seiman .. TakeBeer!!!,1
<username> <link> urus yang kecil dulu broðŸ¤ªðŸ¤ªðŸ¤ª,0
Kalian lihat mereka ini saudara kita semua mereka punya anak istri dan keluarga mereka juga ingin tenang dalam melaksanakan ibadah puasa tapi klian sanggup melakukan tindakan biadab hanya kbodohan kalian serta pmpin yang RAKUS <hashtag> <hashtag>,0
<username> <username> <username> Ahh .... ngeles aje lu ngok .. !! Tolol teriak tolol ... lucu,0
<username> <username> Biasanya orang pinter itu suka minter-minterin . Atau jangan-jangan lagi belajar cara mempengaruhi orang saat debat dgn cara membuyarkan lawan bicara dgn tdk memberi kesempatan lawan berbicara .,0
Saya bercerita tugas-tugas saya jadi menteri . Saya mengurangi tugas memberi kuliah . Tetap jadi dosen . Kerjaan tetap saya dosen menteri jadi sambilan kataÂ Mahfud . <hashtag> <link>,0
Hallo <username> apa kabar? Setelah beberapa saat lalu ingin menandingi Kesultanan mimin <username> dgn imingÂ² GA yg faktanya pemenang ga ada satupun dr twitter tp pgn trending di Twitter ðŸ˜œðŸ‘ðŸ¤­ - Tengok nih <hashtag> ðŸ˜ŠðŸ‘ Situ apaan? <username> ðŸ˜œðŸ¤­ <link>,0
Bawang putih & bawang merah . Revalina S . Temat & Nia Ramadhani Berharap ditayangin lagi di tv ... Seru kayaknya ðŸ˜†ðŸ˜†ðŸ˜†,0
Demi infrastruk duniawi yg dibanggakan makhluk Allah terzalimi . Kalau bijak dan arif serta tidak mengutamakan nafsu duniawi semata hal yg seperti ini tentu tak akan terjadi . Semoga <username> tidak demikian sayang sama rakyat papa karena Allah SWT menyuruh kita menyayanginya .,0
Saat <username> puji prabowo soal ketelitian nya mengelola anggaran kementrian pertahanan .. ðŸ˜Š Pak <username> jgn nyindir pak <username> donk ahh ... ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ <hashtag> <hashtag>,0
Wadaww kenapa dia kok bisa trending <hashtag>,0
kalo udah merasa pintar apapun yg orang lain katakan ternyata bersebrangan pasti di anggap bodo ... Dukung <hashtag>,0
tidak penting mementingkan manusia yang kepentingan untuk dirinya sendiri saja tidak ia pentingkan .. Sampah ! <hashtag>,1
Bentuk dukungan Indonesia dalam meningkatkan MP PBB <hashtag> <hashtag>,0
Kata guru saya saya itu orangnya penghambur duit orang tua . ya selagi bisa menghamburkan kenapa tidak . . . . SARKASME <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <hashtag>,0
Kebenaran itu akan nampak walaupun terlambat skalipun telah <hashtag> .,1
<username> <username> <username> Goblok bgt deh kamu . Hindu itu sudah ada dari 7000 tahun SEBELUM MASEHI . sedangkan islam baru ada thn 600 SETELAH MASEHI . Lagian taj mahal itu kuil hindu yg didalamny kuburan . Pasti kamu kira itu masjid ya? Bukan !,0
Ga sanggup mikir nya hahaha <hashtag>,0
Perang tagar masih terus berlanjut dan hari ini msh lerlanjut <hashtag>,0
<username> BIKIN KELUHAN VIA TWITTER/FACEBOOK TAPI NGGAK ADA JAWABAN <hashtag>,0
<hashtag> Generasi penerus harus lebih dioptimalkan dalam pendidikan mental spiritual yang positif ..agar kelak lebih mengutamakan kebaikan .. kejujuran .. keadilan .,0
Banjir telah tiba .. Banjir telag tiba .. hore .. hore Apa airnya masih antri masuk ke tanah bapak Anies? <hashtag> <hashtag>,1
Terimakasih banyak pak presiden . <hashtag>,0
Pencetus kalimat Partai Allah mengEdukasi generasi bangsa untuk saling berujar kebencian <hashtag>,1
jujur saya bagian dari relawan 212 <hashtag> banget pa,1
Kekuatan Terbesar Kita Adalah Pemuda . Selamat Memperingati Sumpah Pemuda 28 Oktober 2019 . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,0
selamat buat prabowo atas ganjarannya . ganjaran mempertahankan juara runner up di ajang pilpres 2019 dan 2014 . <hashtag> <hashtag>,1
Aku terlalu bodoh tidak pintar menilai pria makanya aku tertipu olehmu - 49Days,0
Kasasi ditolak Bun yani masuk lagi ke sel,0
Jaenudi ngaciro minta stop uninstallbukalapak !!! . . Rasain lue bong ... Gegara lue Big bos kena getahnya:-) Ayo bong bersih2 TL :D :D Gaspool!!!,1
Kamu itu memang hebat karena kamu tetap bisa membuatku mencintaimu setulus hatiku meskipun kamu jauh :),0
Terkuak sosok selir yg terlibat skandal asmara dgn eks dirut Garuda <hashtag> <hashtag> <link>,0
<username> Bayangin aku yang belum diving dari seminggu lebih yang lalu . Dikit lagi keseret ombak terus diculik Nyi Roro Kidul .,0
... tapi setelah UN apa yang terjadi bapak-bapak ibu-ibu? LupaÃ°Å¸â„¢â€š ngefans ak sm pak Nadiem <link>,0
Sebuah pembelaan cantik yang menjelaskan pada kita bahwa masalah mereka bukan diskotik dan sebagainya itu -- artinya bukan soal iman syariah agama dan segala jargon sejenis -- tapi soal siapa yang bikin keputusan . Jelasnya ini soal politik bung ! <link>,0
Ya mereka teropsesi kemenangan sampai lupa kenyataan <hashtag> <hashtag> <hashtag> <hashtag>,0
Mahasiswa belajar sesuai dengan kemauannya dan interesnya masing-masing . <hashtag> <link>,0
<username> <username> Bisa sedikit saja membayangkan: anggaran 2019 kemarin berarti ga mungkin ga ada salah kan? â˜ºï¸ Tentu sangat amat naif kalau beranggapan korupsi cm dibawah ...,0
<username> <username> <username> Sesuai pembelaan ulama 212 diskotik itu sudah sesuai nilai nilai agama .. NB tersedia bidadari buat kaum monaslim Ã°Å¸ËœÆ’Ã°Å¸Â¤Â£Ã°Å¸Â¤Â£,1
Berseteru Soal Sistem E-Budgeting Ini Beda Transparasi Anggaran Ahok dan Anies Baswedan <link> lewat <username>,0
Terus ya aplikasi ecommerce masih belum menjadi kebutuhan utama yang mendesak banget . Beda kalau gojek yang kerja di jakarta pasti kebingungan sendiri kalau mau boikot gojek . hehe .. So ketika ada blunder ini . Saya kira wajar banyak yang mau <hashtag>' 0,0
Membuat Rakyat semakin tak bersimpati pada Gerindra <hashtag> .,0
Musim hujan datang ibukota banjir nyalahin siapa ya kiraÂ² ... <username> ? <hashtag>,0
<username> <username> Iya Bunda kolam akan selalu abadi bergejolak kepanasanðŸ˜,0
<username> <username> Sekalian bilangin pak jangan ngomong radikal radikul melulu ... Ga bosen apa ya ... Apa ga terpikir narasi radikal radikul itu justru melukai umat ...,0
Kau bilang I Love Jokowi tapi sambil ngacung jari tengah ... kannn asyuuuu... .. !!! maaf sy ikutan uninstallbukalapak,1
Kawan kawan disarankan stop bantu gerakan JOD . tidak selamanya berniat baik hasilnya baik . Apalagi gerakannya dipenuhi orang-orang pinter semua . Mending urus daerah masing-masing saja . Kata solidaritas hapus saja dari KBBI .,1
Biodata Profil dan Fakta Nadiem Makarim - <hashtag> <link>,0
<username> <username> Harus ditegur itu bpk bpk <username> krn sudah matiin rezeki baru 2 thn mulai menikmati apbd lagi stlh Ahok berhasil di lengserkan eh skr muncul lagi <username> jadi sandungan,0
<username> Miskin kaya itu sesuai perspektif km nder . Aku jg klo liat nia ramadhani berasa miskin tp klo nntn org pinggiran berasa kaya .,0
Anda kok sibuk membanggakan cina . Karya anak bangsa Indonesia juga banyak . Kenapa tidak anda promosikan? <hashtag>,0
<username> <username> Moga lebih nyata untuk kontribusi kepentingan bangsa dan negara INDONESIA,0
hidup adalah perjuangan . ayo berjuang!!!,0
Karena cuma itu yang mereka punya dek . Mereka tidak punya empati simpati dan kerendahan hati . Miskin banget kan?,1
Budi Arie diberi tugas oleh Presiden Jokowi mengawal alokasi anggaran yang besar dari APBN untuk pembangunan desa dan daerah tertinggal . <hashtag>-Ma\'ruf <link>,0
Mengalah pada Kebohongan berarti membiarkan keburukan jdi pemenang,0
<username> <username> BPJS naek 100% Kumaha Iyeu ?,0
Selamat menerima tamu pertama (air banjir) di 2020 bapak Anies . Jangan di usir cepet-cepet itu tamu datangnya dari Tuhan apalagi kalau dibuang ke laut . Di Eropa sana main salju kita main air . <hashtag>,1
<username> Iya lah wkwk . Pak bambang kemaren ngomong as pejabat di BNSP doi,0
aku punya temen dimana dia jomblo tapi sering ngatain jomblo . keren banget kan . gatau dirinya :(,1
<username> Mantap memang kamu admin,0
Hidup ini singkat . Tidak ada waktu untuk meninggalkan kata-kata penting tak terkatakan . <hashtag>,0
<username> Tompi ini berperan sebagai apa sih,0
<username> Haha .. lagian kamu nulis di bio anti orang tolol ....,0
Jakarta bisa hat trick gini banjirnye .... berkah bangeeeet dah <hashtag>,0
Ingatlah bahwa cinta dan prestasi yang besar melibatkan resiko yang besar pula . :'),0
Dukungan untuk 01 <username> - <username> terus bergulir dari kalangan pemuka agama dan santri .,0
<username> <username> <username> <username> Auto mati dibunuh sama nyi roro kidul kmu kwkwkwk ... Klw g pake baju ijo ksna aja dcoba dlu deh,0
Wah seru neh <hashtag>,0
<username> <username> Gak nangka ðŸ˜†,0
<username> Welcome to indonesia di mana kata maaf menjadi solusi untuk semuanya.Dan segala kelakuan dianggap becanda :),1
Puisi keren dari anak SD ... <hashtag> <hashtag> <link>,0
Alih-alih mereda konflik lahan ini makin memanas di area konsesi PKP2B Adaro Indonesia . <hashtag>,0
<username> Ustad kalo goblok bisa di pecat ngfak yah ... Serius nih nanya nya ??,0
Nah ini kaum kampret menuding kalau Jokowi gunakan konsultan asing untuk kampanye medsos namun ternyata semua itu cuma Hoax,0
Impor pangan yang berlebihan apalagi di masa panen menghancurkan masa depan petani dan pertanian kita . <username> <hashtag>,0
Bisa ga si nge reset orang yg gue tau dan kenal jadi ga kenal siapa2 deh gue abis org2 tolol dah gapunya hati consciously hurting fakkkk you all r shits,0
Semoga nular .. (sontoloyo) nya ! Tangan belom bisa move on rasa nya pak mardiguwp @ Mula by Galeria Jakarta <link>,0
<username> Tangkap dan penjarakan gabener kadrun ! <hashtag>,0
KERJA NABUNG GOBLOK BUKAN RETWEET <link>,0
Kenapa Kanza posenya mirip mba2 Thread horror baju ijo Nyi Roro Kidul yg Apartment bawahnya kuburan nisan hitam??!! <link>,0
<hashtag> Mendikbud Nadiem Makarim mengatakan peringatan Hari <hashtag> merupakan momentum bagi pemuda untuk melangkah maju . Ia meminta semua pemuda tidak takut akan kegagalan . Kesuksesan menurut dia akan diraih dengan terus melangkah ke depan . -- <hashtag> <hashtag> <link>,0
Ambyaaaar ..Wayahee <hashtag> mohon doa dari semua korban PHP tuk perjuangan n pengabdian <username> <username> <hashtag> tuk <hashtag> Ayo Move on brs Para Lebah !! <link>,0
<username> Ini bagaikan ngajarin ikan berenang . Benerin dulu hati lu Tom . Gak enak juga masuk neraka cuma gara2 ngebelain orang yg salah .,0
dengan tidak mengurangi rasa hormat saya kepada bapak prabowo saya minta usul bapak kalau mau sholat jumat gausah di sebar pakai pamflet juga kali . kan ini bukan promosi potongan harga bapak .,1
<username> dokterrr ... Mancraaaabs ðŸ‘ðŸ‘,0
Skill minimal pengen exsis total hhahh <hashtag> <hashtag> <hashtag>,0
woi cina (gw jg cina) apus deh nih thread lu pake hashtag <hashtag> ya sama aja lu 11 12 sama tu cewek stres . sama2 rasis goblok .,0
<username> Goblok ih hahaha,0
Jangan boros Kamu masih miskin Baek ngopi coeg <hashtag>,1
<username> Mau jadi bangsa optimis atau bangsa yg pesimis . Itu masalah pilihan hidup . Demi masa depan generasi mendat <link>,0
lempar batu sembunyi tangan sebelumnya dicuci dulu biar bersih <username> <username> <username> <hashtag>,0
Katanya pertemuan Prabowo dan Jokowi bertujuan untuk kebaikan bangsa . sekarang kok minta jatah kursi <hashtag> <hashtag>,1
Itu lebih cocok <hashtag> Dia cocoknya sebagai kepala rumah tangga karena sering kagetan ..,1
Jangan suka nyebarin berita hoax ya tweeps bisa dipenjara entar <hashtag>,0
Bukti kinerja jokowi untuk rakyat indonesia <hashtag> <username> <username> <username>,0
<username> <username> <username> Pak <username> mohon segera berlakukan hukuman mati bagi pejabat negara yg merangkap jabatan sebagai koruptor juga,0
RT <username>: Kita sll optimis melangkah maju bersama bpk Jokowi <hashtag> <hashtag> <hashtag> <hashtag>,0
Menag: Cadar dan Celana Cingkrang Bukan Ukuran Ketakwaan <link>,0
Banyak orang yang terlalu pintar menilai orang lain tapi dia terlalu BODOH untuk menilai dirinya sendiri . <hashtag>,1
<username> woi bapak kolam ! belajar dulu bahasa indonesia yg baik dan benar sblm belajar filsuf baru kamu mengerti kata dungu itu adalah kata dasar !,0
Terkutuklah oknum yg beberapa waktu lalu sengaja mengviralkan dngn mengatakan bahwa pasukan brimob adalah pasukan,0
<username> <username> ya .. iya blm di jkt makanya HAHA aduh gue goblok tp gitu intinya,0
â€œSuatu hari kita akan bertemu dalam dimensi yang berbeda ..â€ Official Poster <hashtag> . â¤ Nantikan perjalanan Ainun DESEMBER 2019 di bioskop ! ðŸŽ¬ <hashtag> <hashtag> <hashtag> <link>,0
Mah ulangan aku dapet 10 | wah pintar kamu nak . Gimana dengan nilai teman-teman mu? | ada yang dapet 80 90 sampe 100 | .... <hashtag>,0
Tim futsal IPC Pelindo II Jakarta resmi mendatangkan pemain jebolan timnas futsal U-20 ia adalah Firman Adriansyah . Bergabungnya Firman ke Pelindo sendiri mengikuti jejak empat pemain U-20 lainnya yaitu Muhammad Wildan Ahmad Habibie Agung Pandega dan Ramadhan Zidani . <hashtag> <link>,0
<username> <username> <username> <username> Tompi cucoknya jadi pasien ..pasien RSJ .,0
<username> Terima kasih anies eh pemprov,1
Orang lagi flu ngedadak sembuh denger bakal UninstallJokowi :-),0
<username> Pernyataan yg tidak patut dari sorang pejabat pemerintah ... Gitu bngt nyari duit pud ..,0
Tegas bukan berarti penuh dengan amarah sifat yg ditunjukan wowo <hashtag> sama sekali bukan sifat tegas melainkan sifat yg tempramental <username> <username>,0
Gk seru klo gkda <username> di ILC selalu dinanti ... No Rocky Gerung no party .. !!! <hashtag>,0
Kira kira Nia Ramadhani bisa ngerapihin seprei ga?,0
Tangkap semua aktor dibalik kerusuhan kemarin <hashtag>,0
Selamat datang d negara +62 . yang ngelawan begal d penjara yang berdemokrasi menyampaikan aspirasi ditangkap dan d kira propokasi dg perlakuan tidak manusiawi . yang mungut karet bekas malah d penjara . Apa kabar para korupsi yang malah disembunyikan para pejabat? <hashtag>,1
<username> Diskotik yang baru dapat penghargaan bergengsi dari Gabener DKI Jakardah,0
<hashtag> <hashtag> tagar terbaik terkeren bulan ini,0
Banyak Prestasi Kepemimpinan Jokowi yang belum masih kurang dipahami pemilih ayo BARISAN RELAWAN PENGGERAK DESA 01 <hashtag> Lamongan,0
Please deh gausah lebay kalopun iya hanbin juga itu udah ada credits tolol hehe,0
<username> Yah kan team pak anies banyak atuh teh bisa di bagi dan klo perlu kan ikut sistem pak ahok dlu di bantu anak magang nyisir anggaran . itu kan udah ada training sebelumnya apalagi kayak asn sering banyak model sosialisai seminar dll .jadi ga ada alasan utk bilang ga bisa .,0
<username> <username> gubernur paling tolol,0
Setelah GNPF bela anies yg beri diskotek penghargaan fix dan sah diskotik itu halalÃ°Å¸â€™ÂªÃ°Å¸â€™ÂªÃ°Å¸â€™Âª,0
Apa yang di inginkan Jokowi dari Nadiem Makarim seorang pemuda penggiat bisnis yang sama sekali tidak bersentuhan dengan dunia pendidikan? <hashtag> <hashtag> <link>,0
<username> <username> <username> <username> Kapan ya Sijahannam Abujanda iNi kena Stroke Karena yang keluar dari mulutnja tak lain dan tak bukan Sampah bau busuk Si Abujanda = <hashtag> <hashtag> <hashtag>,0
Alhamdulillah demi kebersamaan kita NKRI <hashtag>,0
"Keren ne, Gub Formula E-mpang Wajah tersenyum dengan mulut terbuka dan keringat dinginWajah menyeringai <hashtag> <hashtag>",1
Selamat untuk Bapak JokowiðŸ˜Šsemoga selalu dilimpahkan rahmat dan petunjuk dari ALLAH dalam mewujudkan INDONESIA menjadi lebih baik dan semoga amanah dalam bertugasðŸ™ <hashtag>,0
"Mantap Pdi selain save alam, juga save koruptorðŸ˜ðŸ˜ðŸ˜",1
<username> <username> <username> Ini <username> koq bias mengeluarkan sertifikat tanah kalua memang itu tanah milik DKI? <link>,0
Make up mahal skin care mahal baju mahal tas mahal sepatu mahal ... kok anda murahan <hashtag>,1
Anehnya rata2 orang sukses malah instagramnya jarang bgt update . Nah si miskin ini ini yang sibuk bet update biar tidak keliatan miskin . Brrti aku msh miskin . <hashtag> <hashtag> <hashtag> <hashtag>,1
Ke diskotik pake jilbab itu sama kayak makan babi pake bismillah Gak ngaruh ..,0
<username> WAN Abud penyokong <hashtag>,0
<username> <username> Staf Khusus hehehhehee,0
Jahat bgt sih jd manusia . Dulu dibikin dari tanah sengkete ya?,0
KENAPA AKU Pintar BANGET kalau STALKINGIN ORANG SIH . DEUH .,1
<username> <username> Hallo para wanita sosialita,0
Apapun ucapan di luar sana kami tetap berada di barisanmu Jenderal ... ALLAHUAKBAR!!! <hashtag> <link>,0
yaa itulah diriku <hashtag> sekjend ku <hashtag> juga ternyata,0
Sekarang warga jkt58 mungkin sangat bahagia sekali melihat sepak terjang sang wan ajaib memimpin jkt .. <hashtag>,1
Garuda harus benahin lagi Good Corporate Governance nya dongg <hashtag> <hashtag> <username>,0
welcome to indonesia semua hal dikomenin. even sebenernya itu gaperlu & gapenting samsek.???????,1
bapak Anies anda Gubernur terhebat dalam sejarah DKI Jakarta . Gubernur pertama yang telah memberi hadiah rutin setiap tahun baru kepada seluruh warganya berupa kolam renang yang bisa dinikmati dirumah masing2 . Bravo !,1
juara karena kecurangan <hashtag>,1
<username> Ya elahhh tompi di pikirin ...,0
<username> TKW,0
Jangan kau cari sensasi dengan menghilangkan etikamu <username> bedakan lah Ulama sepuh dengan orang yang biasa ... Untuk sebuah jabatan merendahkan martabat beliau ... Sangat miris dengan pendidikanmu yang tinggi ... <hashtag> <hashtag>,0
Doa dari Kyai dipolitisasi oleh Zonk itu sudah melewati batas . Itulah akibatnya jika menjadi kacung dari junjungannya yg rakus kekuasaan . Kyai Sepuh pun tidak dihormatinya .,0
Hahah karena ditolak dan akhir rocky gerung dan said idu naik ambulance ke kampus kocak <hashtag>,0
KPU memang tidak niat dan cuma cari-cari alasan . <hashtag>,0
Kita pnya cerita untuk cucu cicit kita di masa yg akan datang . Bhwa di zaman ini ada seorang bapak dari <username> yg membuat bangsa ini terbelah dan kerusuhan terjadi lg . Semua itu karena haus kekuasaan sejak zaman reformasi sampe skrg yg tdk bsa dia dapatkan . <hashtag>,0
Punya Hoax Center tapi tidak punya Program Kerja itu buat apa.? Indonesia butuh pemimpin yang fokus bekerja bukan fokus menebarkan berita hoax.',1
<username> Semoga bisa turun timbangan ku <hashtag>,0
Josss bin mantul .. janji bapak Anies Baswedan menyediakan kolam untuk warga ibu kota Jakarta sudah terBUKTI .????,1
<username> Jol jadi nia ramadhani,0
Yang Kecewa biarlah Kecewa . Karena akan terlihat siapa yang jadi penghianat dan pada intinya mereka berdua adalah SATU untuk Indonesia . <hashtag>,0
Ya begitulah negara yang kaya akan budaya .budaya yang membesar-besarkan nilai negatif tanpa menoleh nilai positif <hashtag> <hashtag> <hashtag> <link>,1
aku dikatain bucin dan tanpa sadar dia nya dulu pernah cerita ke aku kalo dia pernah bucin juga sampe goblok banget bangsat sia anjing,0
Cawagub DKI Riza Patria: Susah Cari Kekurangan Anies Dia Banyak Kelebihan Iya bener banyak kelebihan nya terutama bohongin rakyat DKI Jakarta pakai mayat dan ayat.<hashtag>,1
Di laptop gue masih ada lagunya Melly Goeslaw ft Paundra - Tergila gila ðŸ§ <link>,0
<username> <username> Jangan Cuman Teriak Ya Pak <username> Tapi Aksi Nyata Untuk Basmi Radikal ... Itu Yg Saya Tunggu ! Selamat Bertugas GBU . <hashtag>,0
partai allah is the best. pan agamamu. amien rais tuhanmu ... gapapa mengganggu yang penting islam dan seiman .. takebeer!!!,1
Selamat pagi Jakartans ! Bertemu kembali dengan hari senin . Selamat menjalankan aktivitas . Tetap semangat dan sukses !,0
Minus <username> yg akan menjadi nia ramadhani wannabe cabang galek :\'),0
<username> <username> duhhh jd pngen ke safety tank ðŸ™ˆðŸ™ˆðŸ¤­ðŸ¤­,0
<username> ya Allah goblok bgt bukannya itu duit buat senengin orang tua .,0
Akhirnya saya mulai mengerti ternyata anda hanya seorang marketing ..,0
